case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16076,,48.5,0,,82.2,82.2,23.33,0.5887
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16178,23.01,100.0,0,,92.5,92.5,23.35,0.6915
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16178,23.06,100.0,0,,92.5,92.5,23.35,0.6915
CASE_076,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16179,21.3,100.0,0,,82.5,82.5,23.35,1.4165
CASE_077,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16191,21.43,100.0,0,,82.5,82.5,23.35,1.4165
CASE_078,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16177,21.02,100.0,0,,82.5,82.5,23.35,1.4165
CASE_079,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16220,21.92,100.0,0,,82.5,82.5,23.36,1.4164
CASE_080,ReAct,VIP,medium,2,2,3,5,47.5,100.0,True,,,,,68.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16194,21.52,100.0,0,,66.8,66.8,23.35,1.1025
CASE_081,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12020,16.58,100.0,0,,82.5,82.5,22.49,1.4251
CASE_082,ReAct,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12007,16.62,100.0,0,,71.2,71.2,22.48,1.1992
CASE_083,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,18332,26.11,100.0,0,,82.5,82.5,23.79,1.4121
CASE_084,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12026,16.63,100.0,0,,82.5,82.5,22.49,1.4251
CASE_085,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12067,17.43,100.0,0,,82.5,82.5,22.5,1.425
CASE_086,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,18279,25.63,100.0,0,,89.2,89.2,23.78,1.5462
CASE_087,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12048,17.19,100.0,0,,82.5,82.5,22.49,1.4251
CASE_088,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12004,16.46,100.0,0,,89.2,89.2,22.48,1.5592
CASE_089,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12054,16.72,100.0,0,,82.5,82.5,22.49,1.4251
CASE_090,ReAct,VIP,medium,2,4,3,5,72.5,100.0,True,True,,True,,83.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,11921,,91.2,0,,82.5,82.5,22.47,1.4253
CASE_090,ReAct,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,12023,17.86,100.0,0,,82.8,82.8,22.49,1.4311
CASE_090,ReAct,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,12023,17.93,100.0,0,,82.8,82.8,22.49,1.4311
CASE_091,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26567,35.05,100.0,0,,80.0,80.0,35.5,1.245
CASE_092,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16181,21.34,100.0,0,,89.2,89.2,23.35,1.5505
CASE_093,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26549,34.38,100.0,0,,80.0,80.0,35.49,1.2451
CASE_094,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26565,34.63,100.0,0,,80.0,80.0,35.5,1.245
CASE_095,ReAct,VIP,medium,2,5,5,5,100.0,50.0,True,False,,,,80.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26518,34.49,100.0,0,,70.0,70.0,35.49,1.0451
CASE_096,ReAct,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16201,21.83,100.0,0,,64.5,64.5,23.35,1.0565
CASE_097,ReAct,VIP,medium,2,2,1,5,32.5,100.0,True,True,,,,59.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16183,21.49,100.0,0,,62.2,62.2,23.35,1.0105
CASE_098,ReAct,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16160,21.3,100.0,0,,74.9,74.9,23.34,1.2646
CASE_099,ReAct,VIP,medium,2,5,2,5,77.5,50.0,True,False,,,,66.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16194,21.65,100.0,0,,72.4,72.4,23.35,1.2145
CASE_100,ReAct,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26566,34.9,100.0,0,,62.0,62.0,35.5,0.885
CASE_101,ReAct,VIP,hard,3,5,4,5,92.5,100.0,True,,,,,95.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16171,21.33,100.0,0,,90.2,90.2,23.35,2.4725
CASE_102,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,True,100.0,20341,26.08,100.0,0,,91.7,91.7,24.21,2.5089
CASE_103,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16180,21.39,100.0,0,,89.2,89.2,23.35,2.4425
CASE_104,ReAct,VIP,hard,3,2,1,4,27.5,50.0,True,False,,,,36.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16145,20.89,100.0,0,,50.8,50.8,23.34,1.2906
CASE_105,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16215,21.64,100.0,0,,89.2,89.2,23.35,2.4425
CASE_106,ReAct,VIP,hard,3,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16204,21.33,100.0,0,,73.4,73.4,23.35,1.9685
CASE_107,ReAct,VIP,hard,3,2,1,4,27.5,100.0,True,True,,,,56.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16188,21.6,100.0,0,,60.8,60.8,23.35,1.5905
CASE_108,ReAct,VIP,hard,3,1,1,5,20.0,100.0,True,,,,,52.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16187,21.27,100.0,0,,65.2,65.2,23.35,1.7225
CASE_109,ReAct,VIP,hard,3,2,2,4,35.0,100.0,True,,,,,61.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,True,100.0,20332,25.98,100.0,0,,72.2,72.2,24.21,1.9239
CASE_110,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16193,21.53,100.0,0,,71.2,71.2,23.35,1.9025
CASE_111,ReAct,VIP,hard,3,1,1,5,20.0,100.0,True,True,,,,52.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16198,21.53,100.0,0,,65.2,65.2,23.35,1.7225
CASE_112,ReAct,VIP,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,False,True,False,50.0,26650,34.96,100.0,0,,67.2,67.2,35.51,1.6609
CASE_113,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16211,21.36,100.0,0,,71.2,71.2,23.35,1.9025
CASE_114,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16194,21.47,100.0,0,,71.2,71.2,23.35,1.9025
CASE_115,ReAct,VIP,hard,3,2,1,5,32.5,100.0,True,True,,,,59.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16224,21.77,100.0,0,,68.9,68.9,23.36,1.8334
CASE_116,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16195,21.53,100.0,0,,71.2,71.2,23.35,1.9025
CASE_117,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16219,21.73,100.0,0,,71.2,71.2,23.36,1.9024
CASE_118,ReAct,VIP,hard,3,2,1,5,32.5,100.0,True,True,,,,59.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16218,21.84,100.0,0,,68.9,68.9,23.36,1.8334
CASE_119,ReAct,VIP,hard,3,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16246,22.11,100.0,0,,74.9,74.9,23.36,2.0134
CASE_120,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,False,True,False,50.0,26534,34.91,100.0,0,,68.7,68.7,35.49,1.7061
CASE_121,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16153,21.03,100.0,0,,71.2,71.2,23.34,1.9026
CASE_122,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16169,21.34,100.0,0,,89.2,89.2,23.35,2.4425
CASE_123,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16175,21.19,100.0,0,,89.2,89.2,23.35,2.4425
CASE_124,ReAct,VIP,hard,3,2,2,5,40.0,50.0,True,False,,,,44.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16167,21.07,100.0,0,,61.2,61.2,23.35,1.6025
CASE_125,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16158,21.29,100.0,0,,89.2,89.2,23.34,2.4426
CASE_126,ReAct,VIP,hard,3,4,3,5,72.5,100.0,True,True,,,,83.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16169,21.23,100.0,0,,80.9,80.9,23.35,2.1935
CASE_127,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16119,20.45,100.0,0,,71.2,71.2,23.34,1.9026
CASE_128,ReAct,VIP,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16116,20.23,100.0,0,,71.2,71.2,23.33,1.9027
CASE_129,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16161,21.0,100.0,0,,89.2,89.2,23.34,2.4426
CASE_130,ReAct,VIP,hard,3,2,1,4,27.5,100.0,True,True,,,,56.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16153,21.16,100.0,0,,67.4,67.4,23.34,1.7886
CASE_131,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12066,17.03,100.0,0,,89.2,89.2,22.5,2.451
CASE_132,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,18362,26.16,100.0,0,,89.2,89.2,23.8,2.438
CASE_133,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,18273,25.34,100.0,0,,82.5,82.5,23.78,2.2372
CASE_134,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12070,16.97,100.0,0,,82.5,82.5,22.5,2.25
CASE_135,ReAct,VIP,hard,3,3,3,5,60.0,100.0,True,True,,,,76.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12044,16.88,100.0,0,,77.2,77.2,22.49,2.0911
CASE_136,ReAct,VIP,hard,3,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12027,16.63,100.0,0,,70.5,70.5,22.49,1.8901
CASE_137,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12044,16.92,100.0,0,,89.2,89.2,22.49,2.4511
CASE_138,ReAct,VIP,hard,3,2,3,5,47.5,100.0,True,True,,,,68.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,12033,16.73,100.0,0,,73.4,73.4,22.49,1.9771
CASE_139,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12087,17.34,100.0,0,,82.5,82.5,22.5,2.25
CASE_140,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,True,True,False,75.0,12058,17.04,100.0,0,,82.5,82.5,22.49,2.2501
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26346,,29.6,0,,75.9,75.9,35.45,0.4045
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26499,36.35,100.0,0,,90.0,90.0,35.48,0.5452
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26499,36.43,100.0,0,,90.0,90.0,35.48,0.5452
CASE_142,ReAct,VIP,hard,3,5,5,5,100.0,50.0,True,False,,,,80.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26560,34.45,100.0,0,,70.0,70.0,35.5,1.745
CASE_143,ReAct,VIP,hard,3,2,2,5,40.0,50.0,True,False,,,,44.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16175,21.31,100.0,0,,54.5,54.5,23.35,1.4015
CASE_144,ReAct,VIP,hard,3,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16171,21.24,100.0,0,,73.4,73.4,23.35,1.9685
CASE_145,ReAct,VIP,hard,3,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16165,21.25,100.0,0,,74.9,74.9,23.34,2.0136
CASE_146,ReAct,VIP,hard,3,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16155,20.97,100.0,0,,74.9,74.9,23.34,2.0136
CASE_147,ReAct,VIP,hard,3,4,5,5,87.5,100.0,True,True,,,,92.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26566,34.8,100.0,0,,76.2,76.2,35.5,1.931
CASE_148,ReAct,VIP,hard,3,5,4,4,87.5,100.0,True,True,,,,92.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16169,21.21,100.0,0,,85.4,85.4,23.35,2.3285
CASE_149,ReAct,VIP,hard,3,5,4,5,92.5,50.0,True,False,,,,75.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,True,True,False,75.0,16204,21.71,100.0,0,,76.9,76.9,23.35,2.0735
CASE_150,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,26548,34.29,100.0,0,,80.0,80.0,35.49,2.0451
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,18934,,57.4,0,,91.5,91.5,13.92,1.6908
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19036,186.11,20.5,0,,84.1,84.1,13.94,1.5426
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19036,166.53,22.9,0,,84.6,84.6,13.94,1.5526
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31196,,53.1,0,,90.6,90.6,16.45,2.5535
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31348,284.72,15.4,0,,83.1,83.1,16.49,2.3281
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31348,274.99,16.0,0,,83.2,83.2,16.49,2.3311
CASE_003,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19069,167.82,22.6,0,,81.2,81.2,13.95,0.6725
CASE_004,Reflection,VIP,easy,1,2,3,5,47.5,100.0,True,,,,,68.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,12019,110.62,34.2,0,,71.1,71.1,7.49,0.6361
CASE_005,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19065,168.65,22.5,0,,84.5,84.5,13.94,0.7056
CASE_006,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19056,167.98,22.6,0,,63.2,63.2,13.94,0.4926
CASE_007,Reflection,VIP,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19088,171.65,22.1,0,,66.8,66.8,13.95,0.5285
CASE_008,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19052,168.22,22.5,0,,84.5,84.5,13.94,0.7056
CASE_009,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19050,171.66,22.1,0,,63.1,63.1,13.94,0.4916
CASE_010,Reflection,VIP,easy,1,5,3,5,85.0,100.0,True,,,,,91.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19054,168.72,22.5,0,,80.0,80.0,13.94,0.6606
CASE_011,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19091,169.2,22.4,0,,74.5,74.5,13.95,0.6055
CASE_012,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19072,170.29,22.2,0,,74.4,74.4,13.95,0.6045
CASE_013,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19088,168.23,22.5,0,,74.5,74.5,13.95,0.6055
CASE_014,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19074,168.5,22.5,0,,74.5,74.5,13.95,0.6055
CASE_015,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,True,,,True,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19002,,41.1,0,,80.7,80.7,13.93,0.6677
CASE_015,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19080,190.76,19.9,0,,84.0,84.0,13.95,0.7005
CASE_015,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19080,107.73,35.2,0,,87.0,87.0,13.95,0.7305
CASE_016,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19060,168.05,22.5,0,,56.5,56.5,13.94,0.4256
CASE_017,Reflection,VIP,easy,1,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19092,169.91,22.3,0,,62.5,62.5,13.95,0.4855
CASE_018,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,31408,278.31,13.6,0,,54.7,54.7,16.5,0.382
CASE_019,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19076,168.75,22.4,0,,74.5,74.5,13.95,0.6055
CASE_020,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19052,168.48,22.5,0,,74.5,74.5,13.94,0.6056
CASE_021,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19035,168.83,22.4,0,,74.5,74.5,13.94,0.6056
CASE_022,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19000,167.91,22.6,0,,74.5,74.5,13.93,0.6057
CASE_023,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19074,168.54,22.5,0,,74.5,74.5,13.95,0.6055
CASE_024,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19069,169.06,22.4,0,,74.5,74.5,13.95,0.6055
CASE_025,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19052,169.03,22.4,0,,74.5,74.5,13.94,0.6056
CASE_026,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19058,167.4,22.6,0,,74.5,74.5,13.94,0.6056
CASE_027,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19087,168.3,22.5,0,,74.5,74.5,13.95,0.6055
CASE_028,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,,,,,85.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19095,169.84,22.3,0,,67.0,67.0,13.95,0.5305
CASE_029,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19059,167.89,22.6,0,,74.5,74.5,13.94,0.6056
CASE_030,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19070,169.85,22.3,0,,74.5,74.5,13.95,0.6055
CASE_031,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19074,169.33,22.4,0,,81.1,81.1,13.95,0.6715
